F9-EZ-04-OFFICERS_EZ_PART_IV,Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/Name
F9-EZ-04-OFFICERS_EZ_PART_IV,Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/PersonName
F9-EZ-04-OFFICERS_EZ_PART_IV,Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/Title
F9-EZ-05-STATES_FILED_EZ_PART_V,Return/ReturnData/IRS990EZ/StatesWhereCopyOfReturnIsFiled
F9-EZ-05-STATES_FILED_EZ_PART_V,Return/ReturnData/IRS990EZ/StatesWhereCopyOfReturnIsFiled
F9-EZ-05-STATES_FILED_EZ_PART_V,Return/ReturnData/IRS990EZ/StatesWhereCopyOfReturnIsFldCd
F9-EZ-05-STATES_FILED_EZ_PART_V,Return/ReturnData/IRS990EZ/StatesWhereCopyOfReturnIsFldCd
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/BusinessName/BusinessNameLine1
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/BusinessName/BusinessNameLine1Txt
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/BusinessName/BusinessNameLine2
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/BusinessName/BusinessNameLine2Txt
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/CompensationAmt
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine1
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine1
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine1Txt
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine1Txt
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine2
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine2
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine2Txt
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine2Txt
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/City
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/CityNm
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/Country
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/CountryCd
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/ForeignPostalCd
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/PostalCode
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/ProvinceOrState
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ForeignAddress/ProvinceOrStateNm
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/PersonNm
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/ServiceTypeTxt
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/AddressLine1
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/AddressLine1Txt
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/AddressLine2
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/AddressLine2Txt
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/City
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/CityNm
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/State
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/StateAbbreviationCd
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/ZIPCd
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompensationOfHghstPdCntrctGrp/USAddress/ZIPCode
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressForeign/AddressLine1
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressForeign/AddressLine2
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressForeign/City
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressForeign/Country
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressForeign/PostalCode
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressForeign/ProvinceOrState
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressUS/AddressLine1
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressUS/AddressLine2
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressUS/City
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressUS/State
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/AddressUS/ZIPCode
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/Compensation
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/NameBusiness/BusinessNameLine1
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/NameBusiness/BusinessNameLine2
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/NamePerson
F9-EZ-06-CONTRACTORS_EZ_PART_VI,Return/ReturnData/IRS990EZ/CompOfHghstPaidCntrctProfSer/TypeOfService
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/AverageHoursPerWeekRt
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/CompensationAmt
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/EmployeeBenefitsAmt
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/ExpenseAccountAmt
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/PersonNm
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/TitleTxt
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressForeign/AddressLine1
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressForeign/AddressLine2
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressForeign/City
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressForeign/Country
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressForeign/PostalCode
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressForeign/ProvinceOrState
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressUS/AddressLine1
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressUS/AddressLine2
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressUS/City
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressUS/State
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AddressUS/ZIPCode
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/AverageHoursPerWeek
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/Compensation
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/EmployeeBenefits
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/ExpenseAccount
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/Name
F9-EZ-06-OFFICERS_EZ_PART_VI_50,Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/Title
F9-PF-02-INVESTMENTS_LAND_BASIS_PART_II,Return/ReturnData/IRS990PF/BalanceSheets/InvestmentsLandEtcBasis
F9-PF-02-INVESTMENTS_LAND_BASIS_PART_II,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/InvstLandCostOrOtherBasisAmt
F9-PF-02-INVESTMENTS_LAND_BASIS_PART_II,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/InvstLandAccumDepreciationAmt
F9-PF-02-INVESTMENTS_LAND_BASIS_PART_II,Return/ReturnData/IRS990PF/BalanceSheets/AccumDeprecInvestmentsLandEtc
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/DescriptionOfAsset
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/PropertyDesc
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/HowAcquiredCd
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/HowAcquired
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/AcquiredDt
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/DateAcquired
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/SoldDt
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/DateSold
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/GrossSalesPriceAmt
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/GrossSalesPrice
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/DepreciationAmt
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/Depreciation
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/CostOrOtherBasisAmt
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/CostOrOtherBasis
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/GainOrLossAmt
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/GainOrLoss
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/FMVAsOf123169Amt
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/FMVAsOf123169
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/AdjustedBasisAsOf123169Amt
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/AdjustedBasisAsOf123169
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/ExcessFMVOverAdjustedBssAmt
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/ExcessOfFMVOverAdjustedBasis
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/GainsMinusExcessOrLossesAmt
F9-PF-04-CAP_GAIN_LOSS_PROPERTY_PART_IV,Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/GainsMinusExcessOrLosses
F9-PF-06-EXCISE_TAX_PART_VI,Return/ReturnData/IRS990PF/ExciseTaxBasedOnInvestmentIncm/EstTaxPaymentsAndOverpayment
F9-PF-06-EXCISE_TAX_PART_VI,Return/ReturnData/IRS990PF/ExciseTaxBasedOnInvstIncmGrp/EstimatedPlusOvpmtIncmTxAmt
F9-PF-06-EXCISE_TAX_PART_VI,Return/ReturnData/IRS990PF/ExciseTaxBasedOnInvestmentIncm/TaxPaidWithExtension
F9-PF-06-EXCISE_TAX_PART_VI,Return/ReturnData/IRS990PF/ExciseTaxBasedOnInvstIncmGrp/ExtsnRequestIncomeTaxPaidAmt
F9-PF-06-EXCISE_TAX_PART_VI,Return/ReturnData/IRS990PF/ExciseTaxBasedOnInvstIncmGrp/AppliedToEsTaxAmt
F9-PF-06-EXCISE_TAX_PART_VI,Return/ReturnData/IRS990PF/ExciseTaxBasedOnInvestmentIncm/BackupWithholdingWithheld
F9-PF-06-EXCISE_TAX_PART_VI,Return/ReturnData/IRS990PF/ExciseTaxBasedOnInvstIncmGrp/BackupWithholdingWithheldAmt
F9-PF-06-EXCISE_TAX_PART_VI,Return/ReturnData/IRS990PF/ExciseTaxBasedOnInvestmentIncm/AmountCreditedToNextYear
F9-PF-06-EXCISE_TAX_PART_VI,Return/ReturnData/IRS990PF/ExciseTaxBasedOnInvstIncmGrp/AppliedToESTaxAmt
F9-PF-06-EXCISE_TAX_PART_VI,Return/ReturnData/IRS990PF/ExciseTaxBasedOnInvestmentIncm/AmountToBeRefunded
F9-PF-06-EXCISE_TAX_PART_VI,Return/ReturnData/IRS990PF/ExciseTaxBasedOnInvstIncmGrp/RefundAmt
F9-PF-07-STATES_FILING_PART_VIIA,Return/ReturnData/IRS990PF/StatementsRegardingActivities/StatesFiledWith
F9-PF-07-STATES_FILING_PART_VIIA,Return/ReturnData/IRS990PF/StatementsRegardingActyGrp/OrgReportOrRegisterStateCd
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/PersonName
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/PersonNm
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/BusinessName/BusinessNameLine1
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/BusinessName/BusinessNameLine1
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/BusinessName/BusinessNameLine1Txt
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/BusinessName/BusinessNameLine2
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/BusinessName/BusinessNameLine2
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/BusinessName/BusinessNameLine2Txt
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/USAddress/AddressLine1
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/USAddress/AddressLine1
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/USAddress/AddressLine1Txt
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/ForeignAddress/AddressLine1
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/ForeignAddress/AddressLine1
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/ForeignAddress/AddressLine1Txt
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/USAddress/AddressLine2
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/USAddress/AddressLine2
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/USAddress/AddressLine2Txt
F9-PF-08-OFFICERS_PF_PART_VIII_1,Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/ForeignAddress/AddressLine2
